"","x","y","z","a","h","g","seg"
"520",0.00529612630442643,0,0.00166234662457576,0.00083117331228788,1.0204,1.03377127181412,10
"521",0.00453953683236551,0,0.00172415032500286,0.00086207516250143,1.0204,1.03377127181412,11
"522",0.00378294736030459,0,0.00202730275057431,0.00101365137528716,1.0204,1.03377127181412,12
"523",0.00302635788824368,0,0.00211361373573148,0.00105680686786574,1.0204,1.03377127181412,13
"524",0.00226976841618276,0,0.00215167722079449,0.00107583861039725,1.0204,1.03377127181412,14
"525",0.00151317894412184,0,0.0021405703081792,0.0010702851540896,1.0204,1.03377127181412,15
"526",0.000756589472060919,0,0.00201916704337909,0.00100958352168954,1.0204,1.03377127181412,16
"527",0,0,0.00116799801711212,0.00058399900855606,1.0204,1.03377127181412,17
"528",0.0100465655879797,0,0,0,1.0204,1.03377127181412,1
"529",0.00941865523873097,0,0.000924693457654543,0.000462346728827272,1.0204,1.03377127181412,2
"530",0.00879074488948224,0,0.000981725960856725,0.000490862980428363,1.0204,1.03377127181412,3
"531",0.00816283454023351,0,0.0011741984657923,0.00058709923289615,1.0204,1.03377127181412,4
"532",0.00753492419098478,0,0.00129920090406946,0.00064960045203473,1.0204,1.03377127181412,5
"533",0.00690701384173604,0,0.00137516547881144,0.00068758273940572,1.0204,1.03377127181412,6
"534",0.00627910349248731,0,0.00136971038214726,0.00068485519107363,1.0204,1.03377127181412,7
"535",0.00565119314323858,0,0.00136184590133341,0.000680922950666705,1.0204,1.03377127181412,8
"536",0.00502328279398985,0,0.00132429498222719,0.000662147491113595,1.0204,1.03377127181412,9
"537",0.00439537244474112,0,0.00134004717857277,0.000670023589286385,1.0204,1.03377127181412,10
"538",0.00376746209549239,0,0.00121352304469413,0.000606761522347065,1.0204,1.03377127181412,11
"539",0.00313955174624366,0,0.00124304408925335,0.000621522044626675,1.0204,1.03377127181412,12
"540",0.00251164139699493,0,0.00126798718365283,0.000633993591826415,1.0204,1.03377127181412,13
"541",0.00188373104774619,0,0.00130007677101133,0.000650038385505665,1.0204,1.03377127181412,14
"542",0.00125582069849746,0,0.00128304468029109,0.000641522340145545,1.0204,1.03377127181412,15
"543",0.000627910349248731,0,0.0013352077161496,0.0006676038580748,1.0204,1.03377127181412,16
"544",0,0,0.00106471500816947,0.000532357504084735,1.0204,1.03377127181412,17
"545",0.0151044641974,0,0,0,1.0204,1.03714074304653,1
"546",0.0141604351850625,0,0.0008401486634,0.0004200743317,1.0204,1.03714074304653,2
"547",0.013216406172725,0,0.0007602131561,0.00038010657805,1.0204,1.03714074304653,3
"548",0.0122723771603875,0,0.0009112636725,0.00045563183625,1.0204,1.03714074304653,4
"549",0.01132834814805,0,0.0011786603104,0.0005893301552,1.0204,1.03714074304653,5
"550",0.0103843191357125,0,0.0014090307944,0.0007045153972,1.0204,1.03714074304653,6
"551",0.009440290123375,0,0.0014096426126,0.0007048213063,1.0204,1.03714074304653,7
"552",0.0084962611110375,0,0.0015795813693,0.00078979068465,1.0204,1.03714074304653,8
"553",0.0075522320987,0,0.0019539258457,0.00097696292285,1.0204,1.03714074304653,9
"554",0.0066082030863625,0,0.0022755678805,0.00113778394025,1.0204,1.03714074304653,10
"555",0.005664174074025,0,0.0025494947597,0.00127474737985,1.0204,1.03714074304653,11
"556",0.0047201450616875,0,0.002606806301,0.0013034031505,1.0204,1.03714074304653,12
"557",0.00377611604935,0,0.0024534037608,0.0012267018804,1.0204,1.03714074304653,13
"558",0.0028320870370125,0,0.0025224975151,0.00126124875755,1.0204,1.03714074304653,14
"559",0.001888058024675,0,0.0027845794971,0.00139228974855,1.0204,1.03714074304653,15
"560",0.0009440290123375,0,0.0030534870509,0.00152674352545,1.0204,1.03714074304653,16
"561",0,0,0.0029128941207,0.00145644706035,1.0204,1.03714074304653,17
"562",0.020432912186653,0,0,0,1.0204,1.01823503191735,1
"563",0.0191558551749872,0,0.00134937716619439,0.000674688583097195,1.0204,1.01823503191735,2
"564",0.0178787981633214,0,0.00100542943459155,0.000502714717295775,1.0204,1.01823503191735,3
"565",0.0166017411516556,0,0.00144301185237023,0.000721505926185115,1.0204,1.01823503191735,4
"566",0.0153246841399897,0,0.00206502580445482,0.00103251290222741,1.0204,1.01823503191735,5
"567",0.0140476271283239,0,0.00251246940606821,0.00125623470303411,1.0204,1.01823503191735,6
"568",0.0127705701166581,0,0.00282219071546369,0.00141109535773185,1.0204,1.01823503191735,7
"569",0.0114935131049923,0,0.00280051598504631,0.00140025799252316,1.0204,1.01823503191735,8
"570",0.0102164560933265,0,0.00262474152498039,0.0013123707624902,1.0204,1.01823503191735,9
"571",0.00893939908166069,0,0.00279678779388053,0.00139839389694026,1.0204,1.01823503191735,10
"572",0.00766234206999487,0,0.00318319111756873,0.00159159555878437,1.0204,1.01823503191735,11
"573",0.00638528505832906,0,0.00322507763746877,0.00161253881873438,1.0204,1.01823503191735,12
"574",0.00510822804666325,0,0.00364149225026715,0.00182074612513357,1.0204,1.01823503191735,13
"575",0.00383117103499744,0,0.00401447311835696,0.00200723655917848,1.0204,1.01823503191735,14
"576",0.00255411402333162,0,0.00405725406929211,0.00202862703464605,1.0204,1.01823503191735,15
"577",0.00127705701166581,0,0.00435378222230389,0.00217689111115195,1.0204,1.01823503191735,16
"578",0,0,0.00367218720297366,0.00183609360148683,1.0204,1.01823503191735,17
"579",0.016736130027608,0,0,0,1.0204,1.02247680050397,1
"580",0.0156901219008825,0,0.00206372724721581,0.00103186362360791,1.0204,1.02247680050397,2
"581",0.014644113774157,0,0.00211254892008011,0.00105627446004006,1.0204,1.02247680050397,3
"582",0.0135981056474315,0,0.00225361277217207,0.00112680638608603,1.0204,1.02247680050397,4
"583",0.012552097520706,0,0.00258794277177311,0.00129397138588656,1.0204,1.02247680050397,5
"584",0.0115060893939805,0,0.00258448570560307,0.00129224285280153,1.0204,1.02247680050397,6
"585",0.010460081267255,0,0.00247803877894416,0.00123901938947208,1.0204,1.02247680050397,7
"586",0.0094140731405295,0,0.00249367889494622,0.00124683944747311,1.0204,1.02247680050397,8
"587",0.008368065013804,0,0.00238090536741558,0.00119045268370779,1.0204,1.02247680050397,9
"588",0.0073220568870785,0,0.00234599570226658,0.00117299785113329,1.0204,1.02247680050397,10
"589",0.006276048760353,0,0.0023577945289226,0.0011788972644613,1.0204,1.02247680050397,11
"590",0.0052300406336275,0,0.00228517952018328,0.00114258976009164,1.0204,1.02247680050397,12
"591",0.004184032506902,0,0.00219878693502105,0.00109939346751053,1.0204,1.02247680050397,13
"592",0.0031380243801765,0,0.00206819874670237,0.00103409937335118,1.0204,1.02247680050397,14
"593",0.002092016253451,0,0.00187568377082547,0.000937841885412735,1.0204,1.02247680050397,15
"594",0.0010460081267255,0,0.00160699086476749,0.000803495432383745,1.0204,1.02247680050397,16
"595",0,0,0.00111813068146067,0.000559065340730335,1.0204,1.02247680050397,17
"596",0.0171445232996192,0,0,0,1.0204,1.02565045060892,1
"597",0.016072990593393,0,0.00146227893291639,0.000731139466458195,1.0204,1.02565045060892,2
"598",0.0150014578871668,0,0.000737037089049611,0.000368518544524805,1.0204,1.02565045060892,3
"599",0.0139299251809406,0,0.000818212309992854,0.000409106154996427,1.0204,1.02565045060892,4
"600",0.0128583924747144,0,0.00113859571283556,0.00056929785641778,1.0204,1.02565045060892,5
"601",0.0117868597684882,0,0.00155078004383884,0.00077539002191942,1.0204,1.02565045060892,6
"602",0.010715327062262,0,0.00164465373698958,0.00082232686849479,1.0204,1.02565045060892,7
"603",0.0096437943560358,0,0.001762662939776,0.000881331469888,1.0204,1.02565045060892,8
"604",0.0085722616498096,0,0.00223969933377643,0.00111984966688822,1.0204,1.02565045060892,9
"605",0.0075007289435834,0,0.00255583769128291,0.00127791884564145,1.0204,1.02565045060892,10
"606",0.0064291962373572,0,0.00279039738952389,0.00139519869476195,1.0204,1.02565045060892,11
"607",0.005357663531131,0,0.00296512904685616,0.00148256452342808,1.0204,1.02565045060892,12
"608",0.0042861308249048,0,0.00338962954821013,0.00169481477410506,1.0204,1.02565045060892,13
"609",0.0032145981186786,0,0.00409705309100435,0.00204852654550217,1.0204,1.02565045060892,14
"610",0.0021430654124524,0,0.00468277645735252,0.00234138822867626,1.0204,1.02565045060892,15
"611",0.0010715327062262,0,0.00462763283853002,0.00231381641926501,1.0204,1.02565045060892,16
"612",0,0,0.0040878860118284,0.0020439430059142,1.0204,1.02565045060892,17
"613",0.0164308991629227,0,0,0,1.0204,1.02985085230053,1
"614",0.01540396796524,0,0.00108290224353611,0.000541451121768055,1.0204,1.02985085230053,2
"615",0.0143770367675574,0,0.00121874737973113,0.000609373689865565,1.0204,1.02985085230053,3
"616",0.0133501055698747,0,0.00138157428902067,0.000690787144510335,1.0204,1.02985085230053,4
"617",0.012323174372192,0,0.00153817819826928,0.00076908909913464,1.0204,1.02985085230053,5
"618",0.0112962431745094,0,0.00182079698390079,0.000910398491950395,1.0204,1.02985085230053,6
"619",0.0102693119768267,0,0.0022284426542417,0.00111422132712085,1.0204,1.02985085230053,7
"620",0.00924238077914402,0,0.00277277350747901,0.0013863867537395,1.0204,1.02985085230053,8
"621",0.00821544958146135,0,0.00251709855081023,0.00125854927540512,1.0204,1.02985085230053,9
"622",0.00718851838377868,0,0.00270460553580639,0.00135230276790319,1.0204,1.02985085230053,10
"623",0.00616158718609601,0,0.0029887044515925,0.00149435222579625,1.0204,1.02985085230053,11
"624",0.00513465598841334,0,0.00324792662839022,0.00162396331419511,1.0204,1.02985085230053,12
"625",0.00410772479073067,0,0.00321983087917706,0.00160991543958853,1.0204,1.02985085230053,13
"626",0.00308079359304801,0,0.00316668064232288,0.00158334032116144,1.0204,1.02985085230053,14
"627",0.00205386239536534,0,0.00293446531240004,0.00146723265620002,1.0204,1.02985085230053,15
"628",0.00102693119768267,0,0.00286758800048711,0.00143379400024355,1.0204,1.02985085230053,16
"629",0,0,0.00231247118484361,0.00115623559242181,1.0204,1.02985085230053,17
"630",0.0186770889827706,0,0,0,1.0204,1.02985085230053,1
"631",0.0175097709213474,0,0.00148166403903275,0.000740832019516375,1.0204,1.02985085230053,2
"632",0.0163424528599243,0,0.00151299103101058,0.00075649551550529,1.0204,1.02985085230053,3
"633",0.0151751347985011,0,0.00165829129553581,0.000829145647767905,1.0204,1.02985085230053,4
"634",0.0140078167370779,0,0.00181905604654866,0.00090952802327433,1.0204,1.02985085230053,5
"635",0.0128404986756548,0,0.0019308780272695,0.00096543901363475,1.0204,1.02985085230053,6
"636",0.0116731806142316,0,0.00196935635402618,0.00098467817701309,1.0204,1.02985085230053,7
"637",0.0105058625528085,0,0.00214261518722102,0.00107130759361051,1.0204,1.02985085230053,8
"638",0.0093385444913853,0,0.00218864405029548,0.00109432202514774,1.0204,1.02985085230053,9
"639",0.00817122642996214,0,0.00222817215859638,0.00111408607929819,1.0204,1.02985085230053,10
"640",0.00700390836853897,0,0.00240186995546564,0.00120093497773282,1.0204,1.02985085230053,11
"641",0.00583659030711581,0,0.00253733343177434,0.00126866671588717,1.0204,1.02985085230053,12
"642",0.00466927224569265,0,0.00241306687678125,0.00120653343839062,1.0204,1.02985085230053,13
"643",0.00350195418426949,0,0.00236576956847084,0.00118288478423542,1.0204,1.02985085230053,14
"644",0.00233463612284632,0,0.00228933158425587,0.00114466579212794,1.0204,1.02985085230053,15
"645",0.00116731806142316,0,0.002224467298356,0.001112233649178,1.0204,1.02985085230053,16
"646",0,0,0.00176744951530709,0.000883724757653545,1.0204,1.02985085230053,17
"647",0.0175583602147141,0,0,0,1.0204,1.01104611118956,1
"648",0.0164609627012945,0,0.00222806205529747,0.00111403102764873,1.0204,1.01104611118956,2
"649",0.0153635651878748,0,0.00154012384651492,0.00077006192325746,1.0204,1.01104611118956,3
"650",0.0142661676744552,0,0.00100589244769009,0.000502946223845045,1.0204,1.01104611118956,4
"651",0.0131687701610356,0,0.000706785584552602,0.000353392792276301,1.0204,1.01104611118956,5
"652",0.0120713726476159,0,0.000875525107160015,0.000437762553580007,1.0204,1.01104611118956,6
"653",0.0109739751341963,0,0.00126331389663123,0.000631656948315615,1.0204,1.01104611118956,7
"654",0.00987657762077668,0,0.00163142957493656,0.00081571478746828,1.0204,1.01104611118956,8
"655",0.00877918010735705,0,0.00204801464314411,0.00102400732157206,1.0204,1.01104611118956,9
"656",0.00768178259393742,0,0.00249600893875333,0.00124800446937666,1.0204,1.01104611118956,10
"657",0.00658438508051779,0,0.00283694106266733,0.00141847053133367,1.0204,1.01104611118956,11
"658",0.00548698756709816,0,0.00329189918914224,0.00164594959457112,1.0204,1.01104611118956,12
"659",0.00438959005367852,0,0.00364621737039562,0.00182310868519781,1.0204,1.01104611118956,13
"660",0.00329219254025889,0,0.00393881240089558,0.00196940620044779,1.0204,1.01104611118956,14
"661",0.00219479502683926,0,0.00423714577124563,0.00211857288562282,1.0204,1.01104611118956,15
"662",0.00109739751341963,0,0.00453202727373324,0.00226601363686662,1.0204,1.01104611118956,16
"663",0,0,0.00500141275337607,0.00250070637668804,1.0204,1.01104611118956,17
"664",0.0185249866854004,0,0,0,1.0204,1.01995475256312,1
"665",0.0173671750175629,0,0.00100883254667509,0.000504416273337545,1.0204,1.01995475256312,2
"666",0.0162093633497254,0,0.00101943143954767,0.000509715719773835,1.0204,1.01995475256312,3
"667",0.0150515516818878,0,0.00125984132354529,0.000629920661772645,1.0204,1.01995475256312,4
"668",0.0138937400140503,0,0.00133716223214667,0.000668581116073335,1.0204,1.01995475256312,5
"669",0.0127359283462128,0,0.00143224280262322,0.00071612140131161,1.0204,1.01995475256312,6
"670",0.0115781166783752,0,0.00181675169335374,0.00090837584667687,1.0204,1.01995475256312,7
"671",0.0104203050105377,0,0.00197273089174205,0.000986365445871025,1.0204,1.01995475256312,8
"672",0.0092624933427002,0,0.0023806836525154,0.0011903418262577,1.0204,1.01995475256312,9
"673",0.00810468167486268,0,0.00259778984705173,0.00129889492352587,1.0204,1.01995475256312,10
"674",0.00694687000702515,0,0.00286572802918,0.00143286401459,1.0204,1.01995475256312,11
"675",0.00578905833918762,0,0.00307886782990468,0.00153943391495234,1.0204,1.01995475256312,12
"676",0.0046312466713501,0,0.00316944233499326,0.00158472116749663,1.0204,1.01995475256312,13
"677",0.00347343500351257,0,0.00312197605734253,0.00156098802867126,1.0204,1.01995475256312,14
"678",0.00231562333567505,0,0.00298809661590384,0.00149404830795192,1.0204,1.01995475256312,15
"679",0.00115781166783752,0,0.00259975447712918,0.00129987723856459,1.0204,1.01995475256312,16
"680",0,0,0.00289201862875405,0.00144600931437702,1.0204,1.01995475256312,17
"681",0.0179620590680872,0,0,0,1.0204,1.01995475256312,1
"682",0.0168394303763317,0,0.00324835700717205,0.00162417850358603,1.0204,1.01995475256312,2
"683",0.0157168016845763,0,0.00324061968620876,0.00162030984310438,1.0204,1.01995475256312,3
"684",0.0145941729928209,0,0.00319625505833092,0.00159812752916546,1.0204,1.01995475256312,4
"685",0.0134715443010654,0,0.0030147013889434,0.0015073506944717,1.0204,1.01995475256312,5
"686",0.0123489156093099,0,0.00285197066652891,0.00142598533326445,1.0204,1.01995475256312,6
"687",0.0112262869175545,0,0.0027134551071886,0.0013567275535943,1.0204,1.01995475256312,7
"688",0.010103658225799,0,0.00251592926093858,0.00125796463046929,1.0204,1.01995475256312,8
"689",0.0089810295340436,0,0.00239613596275818,0.00119806798137909,1.0204,1.01995475256312,9
"690",0.00785840084228815,0,0.00222362312184395,0.00111181156092197,1.0204,1.01995475256312,10
"691",0.0067357721505327,0,0.0019415751315361,0.00097078756576805,1.0204,1.01995475256312,11
"692",0.00561314345877725,0,0.00173881012973826,0.00086940506486913,1.0204,1.01995475256312,12
"693",0.0044905147670218,0,0.00157691205483965,0.000788456027419825,1.0204,1.01995475256312,13
"694",0.00336788607526635,0,0.00141220456177905,0.000706102280889525,1.0204,1.01995475256312,14
"695",0.0022452573835109,0,0.00133169524450167,0.000665847622250835,1.0204,1.01995475256312,15
"696",0.00112262869175545,0,0.00135605446797797,0.000678027233988985,1.0204,1.01995475256312,16
"697",0,0,0.00183338765205535,0.000916693826027675,1.0204,1.01995475256312,17
"698",0.0172236150282944,0,0,0,1.0204,1.01995475256312,1
"699",0.016147139089026,0,0.00311785898051358,0.00155892949025679,1.0204,1.01995475256312,2
"700",0.0150706631497576,0,0.00290983215832809,0.00145491607916405,1.0204,1.01995475256312,3
"701",0.0139941872104892,0,0.00300032291552231,0.00150016145776116,1.0204,1.01995475256312,4
"702",0.0129177112712208,0,0.00345187206457339,0.00172593603228669,1.0204,1.01995475256312,5
"703",0.0118412353319524,0,0.00313189078808125,0.00156594539404063,1.0204,1.01995475256312,6
"704",0.010764759392684,0,0.00299741417500497,0.00149870708750249,1.0204,1.01995475256312,7
"705",0.0096882834534156,0,0.00290629241422622,0.00145314620711311,1.0204,1.01995475256312,8
"706",0.0086118075141472,0,0.00225862181839644,0.00112931090919822,1.0204,1.01995475256312,9
"707",0.0075353315748788,0,0.00189705773119537,0.000948528865597685,1.0204,1.01995475256312,10
"708",0.0064588556356104,0,0.00176285495153929,0.000881427475769645,1.0204,1.01995475256312,11
"709",0.005382379696342,0,0.00154444427720424,0.00077222213860212,1.0204,1.01995475256312,12
"710",0.0043059037570736,0,0.00133845596890346,0.00066922798445173,1.0204,1.01995475256312,13
"711",0.0032294278178052,0,0.0014611594625251,0.00073057973126255,1.0204,1.01995475256312,14
"712",0.0021529518785368,0,0.00129991116373731,0.000649955581868655,1.0204,1.01995475256312,15
"713",0.0010764759392684,0,0.00122775421756514,0.00061387710878257,1.0204,1.01995475256312,16
"714",0,0,0.00168562403336404,0.00084281201668202,1.0204,1.01995475256312,17
"715",0.0170892584061994,0,0,0,1.0204,1.01995475256312,1
"716",0.0160211797558119,0,0.00218727794990302,0.00109363897495151,1.0204,1.01995475256312,2
"717",0.0149531011054245,0,0.00217922315077833,0.00108961157538917,1.0204,1.01995475256312,3
"718",0.013885022455037,0,0.00219546070170773,0.00109773035085386,1.0204,1.01995475256312,4
"719",0.0128169438046495,0,0.00222016175399967,0.00111008087699984,1.0204,1.01995475256312,5
"720",0.0117488651542621,0,0.00222634966562245,0.00111317483281122,1.0204,1.01995475256312,6
"721",0.0106807865038746,0,0.00222687154229298,0.00111343577114649,1.0204,1.01995475256312,7
"722",0.00961270785348716,0,0.00219074302097421,0.0010953715104871,1.0204,1.01995475256312,8
"723",0.0085446292030997,0,0.00216127697573676,0.00108063848786838,1.0204,1.01995475256312,9
"724",0.00747655055271224,0,0.00212745997863721,0.0010637299893186,1.0204,1.01995475256312,10
"725",0.00640847190232477,0,0.00203334922175959,0.0010166746108798,1.0204,1.01995475256312,11
"726",0.00534039325193731,0,0.00192429720903727,0.000962148604518635,1.0204,1.01995475256312,12
"727",0.00427231460154985,0,0.00177717616674167,0.000888588083370835,1.0204,1.01995475256312,13
"728",0.00320423595116239,0,0.00162641016198765,0.000813205080993825,1.0204,1.01995475256312,14
"729",0.00213615730077493,0,0.00141826818909512,0.00070913409454756,1.0204,1.01995475256312,15
"730",0.00106807865038746,0,0.00127044454675664,0.00063522227337832,1.0204,1.01995475256312,16
"731",0,0,0.00107662636017483,0.000538313180087415,1.0204,1.01995475256312,17
"732",0.0146847086815806,0,0,0,1.0204,1.02510682656112,1
"733",0.0137669143889818,0,0.00186523751411705,0.000932618757058525,1.0204,1.02510682656112,2
"734",0.012849120096383,0,0.00124317099046555,0.000621585495232775,1.0204,1.02510682656112,3
"735",0.0119313258037842,0,0.000780079871449704,0.000390039935724852,1.0204,1.02510682656112,4
"736",0.0110135315111854,0,0.000569040585183525,0.000284520292591762,1.0204,1.02510682656112,5
"737",0.0100957372185867,0,0.000786388767421602,0.000393194383710801,1.0204,1.02510682656112,6
"738",0.00917794292598787,0,0.00111733285294924,0.00055866642647462,1.0204,1.02510682656112,7
"739",0.00826014863338909,0,0.00147838367691366,0.00073919183845683,1.0204,1.02510682656112,8
"740",0.0073423543407903,0,0.00166291568363519,0.000831457841817595,1.0204,1.02510682656112,9
"741",0.00642456004819151,0,0.00196668067635972,0.00098334033817986,1.0204,1.02510682656112,10
"742",0.00550676575559272,0,0.00211403668940896,0.00105701834470448,1.0204,1.02510682656112,11
"743",0.00458897146299394,0,0.00229421402915022,0.00114710701457511,1.0204,1.02510682656112,12
"744",0.00367117717039515,0,0.00274321798753938,0.00137160899376969,1.0204,1.02510682656112,13
"745",0.00275338287779636,0,0.00339927698792171,0.00169963849396086,1.0204,1.02510682656112,14
"746",0.00183558858519758,0,0.00374639929844641,0.00187319964922321,1.0204,1.02510682656112,15
"747",0.000917794292598788,0,0.00420751881392067,0.00210375940696033,1.0204,1.02510682656112,16
"748",0,0,0.00424331554362869,0.00212165777181434,1.0204,1.02510682656112,17
"749",0.0164064191998676,0,0,0,1.0204,1.02510682656112,1
"750",0.0153810179998759,0,0.00133046317776146,0.00066523158888073,1.0204,1.02510682656112,2
"751",0.0143556167998842,0,0.000919522355398155,0.000459761177699078,1.0204,1.02510682656112,3
"752",0.0133302155998924,0,0.000758731117879764,0.000379365558939882,1.0204,1.02510682656112,4
"753",0.0123048143999007,0,0.000803821013505488,0.000401910506752744,1.0204,1.02510682656112,5
"754",0.011279413199909,0,0.000992845032426636,0.000496422516213318,1.0204,1.02510682656112,6
"755",0.0102540119999173,0,0.00130523889170625,0.000652619445853125,1.0204,1.02510682656112,7
"756",0.00922861079992553,0,0.00165822621417169,0.000829113107085845,1.0204,1.02510682656112,8
"757",0.0082032095999338,0,0.00204212548557737,0.00102106274278868,1.0204,1.02510682656112,9
"758",0.00717780839994208,0,0.00238500135092173,0.00119250067546086,1.0204,1.02510682656112,10
"759",0.00615240719995035,0,0.00270507910845182,0.00135253955422591,1.0204,1.02510682656112,11
"760",0.00512700599995863,0,0.00293154174866738,0.00146577087433369,1.0204,1.02510682656112,12
"761",0.0041016047999669,0,0.00306389014046653,0.00153194507023327,1.0204,1.02510682656112,13
"762",0.00307620359997518,0,0.00322065030331431,0.00161032515165716,1.0204,1.02510682656112,14
"763",0.00205080239998345,0,0.00342519508091745,0.00171259754045873,1.0204,1.02510682656112,15
"764",0.00102540119999173,0,0.00366746345428596,0.00183373172714298,1.0204,1.02510682656112,16
"765",0,0,0.00376073879085198,0.00188036939542599,1.0204,1.02510682656112,17
"766",0.0183888587274709,0,0,0,1.0204,1.02510682656112,1
"767",0.017239555057004,0,0.00256509755987224,0.00128254877993612,1.0204,1.02510682656112,2
"768",0.016090251386537,0,0.00250985597189288,0.00125492798594644,1.0204,1.02510682656112,3
"769",0.0149409477160701,0,0.00249167273614613,0.00124583636807307,1.0204,1.02510682656112,4
"770",0.0137916440456032,0,0.00254669742082915,0.00127334871041458,1.0204,1.02510682656112,5
"771",0.0126423403751362,0,0.00243337485967686,0.00121668742983843,1.0204,1.02510682656112,6
"772",0.0114930367046693,0,0.00243459901093825,0.00121729950546912,1.0204,1.02510682656112,7
"773",0.0103437330342024,0,0.00247743192638779,0.0012387159631939,1.0204,1.02510682656112,8
"774",0.00919442936373545,0,0.00233739396847955,0.00116869698423978,1.0204,1.02510682656112,9
"775",0.00804512569326852,0,0.00201118731303562,0.00100559365651781,1.0204,1.02510682656112,10
"776",0.00689582202280159,0,0.00206915682741159,0.00103457841370579,1.0204,1.02510682656112,11
"777",0.00574651835233466,0,0.00200795284750992,0.00100397642375496,1.0204,1.02510682656112,12
"778",0.00459721468186773,0,0.00188288609553302,0.00094144304776651,1.0204,1.02510682656112,13
"779",0.00344791101140079,0,0.00175193517081992,0.00087596758540996,1.0204,1.02510682656112,14
"780",0.00229860734093386,0,0.00151423286078831,0.000757116430394155,1.0204,1.02510682656112,15
"781",0.00114930367046693,0,0.0013118032426894,0.0006559016213447,1.0204,1.02510682656112,16
"782",0,0,0.00120070734257716,0.00060035367128858,1.0204,1.02510682656112,17
"783",0.0171706986885692,0,0,0,1.0204,1.02510682656112,1
"784",0.0160975300205336,0,0.00198887774850615,0.000994438874253075,1.0204,1.02510682656112,2
"785",0.015024361352498,0,0.00201031404083909,0.00100515702041954,1.0204,1.02510682656112,3
"786",0.0139511926844625,0,0.00203534803785844,0.00101767401892922,1.0204,1.02510682656112,4
"787",0.0128780240164269,0,0.00210572185520235,0.00105286092760117,1.0204,1.02510682656112,5
"788",0.0118048553483913,0,0.00212378166805429,0.00106189083402714,1.0204,1.02510682656112,6
"789",0.0107316866803557,0,0.00218021153867767,0.00109010576933883,1.0204,1.02510682656112,7
"790",0.00965851801232017,0,0.00222698772233666,0.00111349386116833,1.0204,1.02510682656112,8
"791",0.0085853493442846,0,0.00226661175841599,0.001133305879208,1.0204,1.02510682656112,9
"792",0.00751218067624902,0,0.00231012754984749,0.00115506377492374,1.0204,1.02510682656112,10
"793",0.00643901200821345,0,0.00209247660638734,0.00104623830319367,1.0204,1.02510682656112,11
"794",0.00536584334017787,0,0.00196997956580791,0.000984989782903955,1.0204,1.02510682656112,12
"795",0.0042926746721423,0,0.00180520660099097,0.000902603300495485,1.0204,1.02510682656112,13
"796",0.00321950600410672,0,0.00169443224997274,0.00084721612498637,1.0204,1.02510682656112,14
"797",0.00214633733607115,0,0.0015703036619599,0.00078515183097995,1.0204,1.02510682656112,15
"798",0.00107316866803557,0,0.00145781655635926,0.00072890827817963,1.0204,1.02510682656112,16
"799",0,0,0.0012563652697988,0.0006281826348994,1.0204,1.02510682656112,17
"800",0.0175223012407348,0,0,0,1.0204,1.02510682656112,1
"801",0.0164271574131889,0,0.00421989540158854,0.00210994770079427,1.0204,1.02510682656112,2
"802",0.015332013585643,0,0.00393559911531224,0.00196779955765612,1.0204,1.02510682656112,3
"803",0.014236869758097,0,0.00364952085913964,0.00182476042956982,1.0204,1.02510682656112,4
"804",0.0131417259305511,0,0.00344599442950043,0.00172299721475021,1.0204,1.02510682656112,5
"805",0.0120465821030052,0,0.00322603369670876,0.00161301684835438,1.0204,1.02510682656112,6
"806",0.0109514382754593,0,0.00290708576510749,0.00145354288255375,1.0204,1.02510682656112,7
"807",0.00985629444791333,0,0.0025739124535442,0.0012869562267721,1.0204,1.02510682656112,8
"808",0.0087611506203674,0,0.00227465647387549,0.00113732823693775,1.0204,1.02510682656112,9
"809",0.00766600679282148,0,0.0019021682282162,0.0009510841141081,1.0204,1.02510682656112,10
"810",0.00657086296527555,0,0.00164467311420439,0.000822336557102195,1.0204,1.02510682656112,11
"811",0.00547571913772963,0,0.00148440934594713,0.000742204672973565,1.0204,1.02510682656112,12
"812",0.0043805753101837,0,0.0014331371634686,0.0007165685817343,1.0204,1.02510682656112,13
"813",0.00328543148263777,0,0.00147790064077501,0.000738950320387505,1.0204,1.02510682656112,14
"814",0.00219028765509185,0,0.00172772560684952,0.00086386280342476,1.0204,1.02510682656112,15
"815",0.00109514382754593,0,0.0019942353946572,0.0009971176973286,1.0204,1.02510682656112,16
"816",0,0,0.00288588707773127,0.00144294353886564,1.0204,1.02510682656112,17
"817",0.015827172743871,0,0,0,1.0204,1.02510682656112,1
"818",0.0148379744473791,0,0.00217904033578271,0.00108952016789136,1.0204,1.02510682656112,2
"819",0.0138487761508871,0,0.00200661102455813,0.00100330551227906,1.0204,1.02510682656112,3
"820",0.0128595778543952,0,0.00219524071705937,0.00109762035852968,1.0204,1.02510682656112,4
"821",0.0118703795579032,0,0.00212416334215897,0.00106208167107948,1.0204,1.02510682656112,5
"822",0.0108811812614113,0,0.00221138141406249,0.00110569070703124,1.0204,1.02510682656112,6
"823",0.00989198296491938,0,0.00221132255469724,0.00110566127734862,1.0204,1.02510682656112,7
"824",0.00890278466842744,0,0.00209932833679152,0.00104966416839576,1.0204,1.02510682656112,8
"825",0.0079135863719355,0,0.00189840861692575,0.000949204308462875,1.0204,1.02510682656112,9
"826",0.00692438807544356,0,0.00195226526999519,0.000976132634997595,1.0204,1.02510682656112,10
