"angle_deg","phi_scatter_rad","mod_f_bempp","theta_body_tmm","phi_body_tmm","theta_scatter_tmm","phi_scatter_tmm","mod_f_tmm","sigma_scat_dB","delta_amp_db"
226,3.94444410950718,0.00731256204360284,0,0,2.3387411976724,3.14159265358979,8.0984045781634e-05,-81.8320106129109,-39.113401890661
228,3.97935069454707,0.00717605008929441,0,0,2.30383461263251,3.14159265358979,7.95803261105982e-05,-81.9838857099894,-39.1015949389939
230,4.01425727958696,0.00703398695937982,0,0,2.26892802759263,3.14159265358979,7.82515148319951e-05,-82.1301449282032,-39.0741761046808
232,4.04916386462684,0.00688972873606238,0,0,2.23402144255274,3.14159265358979,7.70110352121125e-05,-82.2689407723061,-39.0329832344052
234,4.08407044966673,0.00674777926964568,0,0,2.19911485751286,3.14159265358979,7.5869909691943e-05,-82.3986086575388,-38.9818260115689
236,4.11897703470662,0.00661352166546568,0,0,2.16420827247297,3.14159265358979,7.48375081231356e-05,-82.517613634127,-38.9262692462217
238,4.1538836197465,0.00649272745948593,0,0,2.12930168743308,3.14159265358979,7.39222698389818e-05,-82.6244941248797,-38.8730375886939
24,0.418879020478639,0.0345593763623706,0,0,0.418879020478639,1.50540451010478e-16,0.00041526512194638,-67.6334908737004,-38.4048088109342
240,4.18879020478639,0.0063908532488849,0,0,2.0943951023932,3.14159265358979,7.31318811344186e-05,-82.7178651058921,-38.8290420078529
242,4.22369678982628,0.00631219307628978,0,0,2.05948851735331,3.14159265358979,7.24724063496694e-05,-82.7965463654565,-38.8001518560643
244,4.25860337486616,0.00625902317073067,0,0,2.02458193231342,3.14159265358979,7.19460831187635e-05,-82.8598568979836,-38.7899880840323
246,4.29350995990605,0.00623092440295607,0,0,1.98967534727354,3.14159265358979,7.15479002676058e-05,-82.9080621411094,-38.7991117847949
248,4.32841654494594,0.00622446228355277,0,0,1.95476876223365,3.14159265358979,7.12616030481104e-05,-82.9428882461783,-38.8249250406583
250,4.36332312998582,0.00623333126599191,0,0,1.91986217719376,3.14159265358979,7.10562575893449e-05,-82.9679533957283,-38.8623575513107
252,4.39822971502571,0.00624895725382937,0,0,1.88495559215388,3.14159265358979,7.08847620198463e-05,-82.9889422870159,-38.9050933644911
254,4.4331363000656,0.00626145483290738,0,0,1.85004900711399,3.14159265358979,7.06855801062809e-05,-83.0133834691831,-38.9468885119748
256,4.46804288510548,0.00626079706261713,0,0,1.8151424220741,3.14159265358979,7.03885044116353e-05,-83.0499652484778,-38.9825577844455
258,4.50294947014537,0.00623807870359391,0,0,1.78023583703422,3.14159265358979,6.99245916916535e-05,-83.1074012182076,-39.0084182140649
26,0.453785605518526,0.0328435788234292,0,0,0.453785605518526,1.39676888270614e-16,0.000393101462551508,-68.1099068072987,-38.4389162918273
260,4.53785605518526,0.00618680789829253,0,0,1.74532925199433,3.14159265358979,6.92397622671231e-05,-83.1928886386521,-39.0222212645095
262,4.57276264022514,0.00610420741681958,0,0,1.71042266695444,3.14159265358979,6.83110172242581e-05,-83.3101849501351,-39.022770594713
264,4.60766922526503,0.00599251225454933,0,0,1.67551608191456,3.14159265358979,6.71636792031572e-05,-83.4573104276115,-39.0094890441875
266,4.64257581030492,0.00586018558977705,0,0,1.64060949687467,3.14159265358979,6.58871350774895e-05,-83.623987523078,-38.9822149265107
268,4.6774823953448,0.00572280123853641,0,0,1.60570291183478,3.14159265358979,6.46447564289865e-05,-83.7893339311589,-38.941507180601
270,4.71238898038469,0.00560302710903164,0,0,1.5707963267949,3.14159265358979,6.36708688296343e-05,-83.9211844774078,-38.8896389516543
272,4.74729556542458,0.00552877397963213,0,0,1.53588974175501,3.14159265358979,6.32453614190838e-05,-83.9794264256417,-38.8320031460842
274,4.78220215046446,0.00552856128884201,0,0,1.50098315671512,3.14159265358979,6.36394951482804e-05,-83.9254654853443,-38.7777080549837
276,4.81710873550435,0.00562423986790613,0,0,1.46607657167524,3.14159265358979,6.50402953777718e-05,-83.7363499015869,-38.7376265937659
278,4.85201532054424,0.00582346998942842,0,0,1.43116998663535,3.14159265358979,6.74813560518742e-05,-83.416323975147,-38.7199608096911
28,0.488692190558412,0.0309793621623944,0,0,0.488692190558412,1.30423911786631e-16,0.000369360630309771,-68.6509879467525,-38.4724373822891
280,4.88692190558412,0.00611577026297674,0,0,1.39626340159546,3.14159265358979,7.08141527728405e-05,-82.9975987284372,-38.7266219866063
282,4.92182849062401,0.00647413599405233,0,0,1.36135681655558,3.14159265358979,7.47316886383981e-05,-82.5299040861619,-38.7535404429955
284,4.9567350756639,0.00686060085209286,0,0,1.32645023151569,3.14159265358979,7.88254449898928e-05,-82.0666713773837,-38.7939144358953
286,4.99164166070378,0.00723255328619568,0,0,1.2915436464758,3.14159265358979,8.26471990023693e-05,-81.6554372104963,-38.8412700508559
288,5.02654824574367,0.00754783778121347,0,0,1.25663706143592,3.14159265358979,8.57595048180163e-05,-81.3343547058768,-38.8908058598446
290,5.06145483078356,0.00776841840749708,0,0,1.22173047639603,3.14159265358979,8.77734557368396e-05,-81.1327360531722,-38.9393882263246
292,5.09636141582344,0.00786324148582999,0,0,1.18682389135614,3.14159265358979,8.83797316076022e-05,-81.0729464328256,-38.9849787001963
294,5.13126800086333,0.00781109452871091,0,0,1.15191730631626,3.14159265358979,8.73809668947717e-05,-81.1716630802057,-39.025900952307
296,5.16617458590322,0.00760430665157098,0,0,1.11701072127637,3.14159265358979,8.47350235384863e-05,-81.4387409113119,-39.059933349772
298,5.2010811709431,0.00725443513573559,0,0,1.08210413623648,3.14159265358979,8.06229617507257e-05,-81.8708250345076,-39.0828970723023
30,0.523598775598299,0.028976544098364,0,0,0.523598775598299,1.22460635382238e-16,0.000344202187035209,-69.2637274904942,-38.5046592481121
300,5.23598775598299,0.00680170367185839,0,0,1.0471975511966,3.14159265358979,7.55621661423253e-05,-82.4339120128403,-39.0862661570118
302,5.27089434102288,0.00633004486787136,0,0,1.01229096615671,3.14159265358979,7.05804862746337e-05,-83.0263070766016,-39.054442843457
304,5.30580092606276,0.00598437534817543,0,0,0.977384381116824,3.14159265358979,6.73873087474486e-05,-83.4284377547358,-38.9688142597821
306,5.34070751110265,0.00596476049621228,0,0,0.942477796076938,3.14159265358979,6.82105368521532e-05,-83.3229706466706,-38.834830848167
308,5.37561409614254,0.00645060407673111,0,0,0.907571211037051,3.14159265358979,7.48539183496148e-05,-82.515709217554,-38.7077169518303
310,5.41052068118242,0.00749152411737247,0,0,0.872664625997165,3.14159265358979,8.76348455207414e-05,-81.1464634911749,-38.6378671306867
312,5.44542726622231,0.009005887741855,0,0,0.837758040957279,3.14159265358979,0.000105589535811478,-79.5275823868989,-38.6181129707346
314,5.48033385126219,0.0108694421215341,0,0,0.802851455917392,3.14159265358979,0.000127415254492209,-77.8955714800138,-38.619716566419
316,5.51524043630208,0.0129720983428832,0,0,0.767944870877505,3.14159265358979,0.00015198493663867,-76.3639890646417,-38.6241937135805
318,5.55014702134197,0.0152279356118804,0,0,0.733038285837618,3.14159265358979,0.000178416772741177,-74.9712864110214,-38.6241070474901
32,0.558505360638185,0.0268494871869614,0,0,0.558505360638185,1.15546502691725e-16,0.000317830178654911,-69.9560973596251,-38.5348172653648
320,5.58505360638185,0.0175698752571002,0,0,0.698131700797732,3.14159265358979,0.000206013441811025,-73.7220888436942,-38.6174624055918
322,5.61996019142174,0.0199439090920972,0,0,0.663225115757845,3.14159265358979,0.000234202928762489,-72.6081535655093,-38.6043592836762
